SentID,Npred,NpredID,Vsup,VsupID,N0Role,N0ID,N0String,N1Role,N1ID,N1String,N2Role,N2ID,N2String
2156,imagem,12,manter,6,object-gen,3, Vidigal,object-gen, 13 14, de seriedade ,-, -, -
2156,seriedade,14,-, ,object-gen,3, Vidigal,-, -, -,-, -, -
2157,campanha,9,-, ,agent-gen, -, - ,object-f, -, -,-, -, -
2159,proposta,5,apresentar,6,agent-speaker, -, - ,addressee, 7 8 9, a os bancos ,message,,
2159,aumento,24,-, ,object-gen, 25 26 27 28, de o capital acionário ,-, -, -,-, -, -
2159,injeção,12,-, ,agent-gen, -, - ,object-gen, 13 14 15 16 17 18 19 20 21 22," de 2,7 bilhões de marcos ( US$ 1,55 bilhões )",object-gen, -, -
2160,dívida,37,-, ,object-gen, -, - ,object-gen, -, -,-, -, -
2160,moratória,28,-, ,object-gen, -, - ,-, -, -,-, -, -
2160,pagamento,34,-, ,agent-giver, -, - ,object-gen,  7 8 9, de as dívidas,-,,
2161,dívida,9,-, ,object-gen, 10 11 12, de o grupo ,object-gen, -, -,, -, -
2162,proposta,7,-, ,agent-speaker, 8 9 10, de o grupo ,addressee, 1 2, Os bancos ,message,,
2163,crise,2,-, ,object-gen, 3 4 5, em o MG,-, -, -,-, -, -
2163,declínio,15,-, ,object-gen, 16 17 18 19 20 21 22, em os preços internacionais de o petróleo ,-, -, -,-, -, -
2163,preço,18,-, ,object-gen, 20 21 22, de o petróleo ,-, -, -,-, -, -
2164,pesquisa,2,-, ,agent-gen, -, - ,topic, -, -,-, -, -
2164,intenção,25,-,20,experiencer-gen, -, - ,object-f, 26 27, de voto ,-, -, -
2164,voto,27,-, ,agent-gen, -, - ,object-gen, 11 12 13 14 15, o candidato de o PSDB ,-, -, -
2165,definição,2,-, ,agent-gen, -, - ,object-gen, 3 4 5 6 7 8 9 10, de o tempo em o horário eleitoral gratuito ,-, -, -
2167,escolha,2,-, ,agent-gen, -, - ,object-f, 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34," de os técnicos Johan_Cruyff , de o Barcelona de a Espanha , e Telê_Santana ,  bicampeão mundial por o São_Paulo , como colunistas de a Folha durante a Copa de os EUA",-, -, -
2167,elogio,36,receber,35,agent-speaker, 37 38 39 40 41 42 43, de ex- jogadores de a seleção brasileira ,object-f,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34," A escolha  de os técnicos Johan_Cruyff , de o Barcelona de a Espanha , e Telê_Santana ,  bicampeão mundial por o São_Paulo , como colunistas de a Folha durante a Copa de os EUA ",-, -, -
2168,importância,4,-, ,object-gen, -, - ,-, 5 6 7 8, de os dois treinadores ,-, -, -
2168,história,11,-, ,object-gen, 12 13 14, de o futebol ,-, -, -,-, -, -
2169,jogo,8,-, ,agent-gen, -, - ,co-agent, 9 10 11, contra o Palmeiras ,-, -, -
2170,determinação,6,com,5,experiencer-gen, , ,-, -, -,-, -, -
2171,vitória,14,com,12,agent-gen, , ,object-gen, -, -,-, -, -
2172,censura,1,-, ,agent-gen, -, - ,object-gen, 2 3, a filme ,-, -, -
2172,presença,5,-, ,object-gen, 6 7, de Yimou ,-, -, -,-, -, -
2173,liberação,16,-, ,agent-gen, -, - ,object-gen, 17 18 19 20 21, de ' Viver ! ' ,-, -, -
2174,escalada,3,-, ,object-gen, -, - ,-, -, -,-, -, -
2176,queda,20,-, ,object-gen, -, - ,-, -, -,-, -, -
2176,comparação,25,-, ,agent-gen, -, - ,object-gen,15,maio,co-object, 26 27 28 29 30, a o mês imediatamente anterior 
2176,informação,40,-, ,agent-speaker, 41 42 43, de a entidade ,addressee, -, -,message, -, -
2177,negócio,5,-, -,agent-gen, -, -,co-agent, -, -,-, -, -
2178,negócio,12,-, ,agent-gen, -, - ,co-agent, -, -,-, -, -
2178,redução,20,-, ,object-gen, -, - ,-, -, -,-, -, -
2181,refeição,5,-, ,agent-gen, -, - ,-, -, -,-, -, -
2182,estada,3,-, ,agent-gen, -, - ,locative-place, -, -,-, -, -
2183,uso,15,-, ,agent-gen, 19 20 21 22, por os profissionais liberais ,instrument, 16 17 18, de a informática ,-, -, -
2184,palestra,5,-, ,agent-speaker, -, - ,topic, -, -,-, -, -
2185,ironia,2,com,1,object-gen, , ,-, -, -,-, -, -
2193,determinação,14,-, -,experiencer-gen, -, -,-, -, -,-, -, -
2194,espetáculo,7,realizar,11,agent-gen, -, - ,-, -, -,-, -, -
2196,espera,6,ficar em, 3 4,agent-gen, 1 2, O Flamengo ,object-f, 7 8 9, de o Grêmio ,-, -, -
2196,contra-ataque,15,-,,agent-gen,,,object-gen,,,-,,
2197,chance,6,-, ,object-gen, -, - ,object-f, -, -,-, -, -
2198,vitória,5,-, ,agent-gen,6, flamenguista ,object-gen, -, -,-, -, -
2198,gol,2,marcar,8,agent-gen, -, - ,-, -, -,-, -, -
2200,trabalho,5,ter,2,agent-gen,1, Nélio ,object-f, 6 7 8 9 10 11, de escorar para o gol vazio ,-, -, -
2201,comutação,5,-, -,agent-gen, -, -,object-gen, 6 7 8 9 10 11, de as condenações a a morte,object-gen, 6 7 8 9 10 11, de as condenações a a morte
2201,condenação,8,-, -,agent-gen, -, -,object-gen, -, -,object-f, 9 10 11, a a morte
2201,morte,11,-, -,patient, -, -,-, -, -,-, -, -
2201,investigação,14,-, -,agent-gen, -, -,object-f, -, -,-, -, -
2201,denúncia,17,-, -,agent-speaker, -, -,addressee, ,,message, 18 19,  de maus-tratos
2201,maus-tratos,19,-, -,agent-gen, -, -,object-gen, -, -,-, -, -
2205,proveito,14,-, ,experiencer-gen, -, - ,object-gen,8, série ,-, -, -
2206,história,42,-, ,object-gen, 43 44 45 46, de o século 20 ,-, -, -,-, -, -
2207,greve,9,-, ,agent-gen, -, - ,-, -, -,-, -, -
2208,greve,12,entrar em, 10 11,agent-gen, 1 2 3 4 5 6 7 8, Os professores de a UFPB ( Universidade_Federal_da_Paraíba ),-, -, -,-, -, -
2209,reposição,6,-, ,agent-gen, -, - ,object-gen, 7 8 9, de perdas salariais ,-, -, -
2209,perda,8,-, ,object-gen,9, salariais,-,,,-, -, -
2210,greve,8,estar em, 6 7,agent-gen, 1 2 3 4 5, Os funcionários de a universidade,-, -, -,-, -, -
2212,edição,7,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
2212,edição,7,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
2213,método,6,-, -,object-gen,5, teu,object-f, -, -,-, -, -
2214,tortura,4,-, ,agent-gen, 6 7, de galo ,patient, -, -,-, -, -
2218,campanha,1,-, ,agent-gen, 2 3 4, de o PT ,object-f, -, -,-, -, -
2219,destaque,10,com,9,object-gen, 1 2 3 4 5 6, A estrela símbolo de o PT ,-, -, -,-, -, -
2220,reportagem,6,-, ,agent-speaker, -, - ,topic, -, -,-, -, -
2220,programa,2,-, ,agent-gen,1, Seus ,-, -, -,-, -, -
2221,comunicação,11,-, ,agent-speaker, -, - ,addressee, -, -,message, -, -
2221,seminário,16,realizar,17,agent-gen, -, - ,-, -, -,-, -, -
2221,comunicação,11,-, ,agent-speaker, -, - ,addressee, -, -,message, -, -
2222,cargo,3,em,2,object-gen,1, Executivos ,object-f,4 5, de liderança,-, -, -
2222,liderança,5,-, ,agent-gen,1, Executivos ,object-gen, -, -,-, -, -
2222,cargo,8,assumir,2,object-gen,1 2 3 4 5 7, Executivos em cargos de liderança seus,object-f,, ,-, -, -
2222,função,13,com,9,object-gen, 1 2 3 4 5, Executivos em cargos de liderança,object-f, 15 16 17 18 19 20 21 22 23 24, implementar cada passo de a estratégia que eles próprios esboçaram ,-, -, -
2223,convite,10,a,9,agent-speaker, 11 12 13 14 15, de a Fundação_Dom_Cabral de Belo_Horizonte ,addressee,4, Christensen,message,4 5 6 7 8,esteve em o Brasi
2223,curso,24,-, ,agent-speaker, -, - ,addressee, -, -,-, -, -
2226,gravação,19,-, ,agent-creator, -, - ,object-gen, -, -,-, -, -
2227,beleza,34,-, ,object-gen, 36 37 38, de o lugar ,-, -, -,-, -, -
2228,dieta,8,seguir,6,agent-gen, 1 2 3, Crianças mais velhas ,-, -, -,-, -, -
2228,retardo mental, 11 12,ter,10,object-gen, 1 2 3 4 6 7 8, Crianças mais velhas que seguiram a dieta ,-, -, -,-, -, -
2228,desenvolvimento,14,-, ,object-gen, 1 2 3 4 6 7 8, Crianças mais velhas que seguiram a dieta ,-, -, -,-, -, -
2228,alteração,18,ter,10,agent-gen, 1 2 3 4 6 7 8, Crianças mais velhas que seguiram a dieta ,object-gen, 20 21 22 23 24 25 26 27, de o comportamento ( isolamento e agressividade ) ,-, -, -
2228,comportamento,22,-, ,agent-gen, 1 2 3 4 6 7 8, Crianças mais velhas que seguiram a dieta ,-, -, -,-, -, -
2228,isolamento,24,-, ,object-gen, 1 2 3 4 6 7 8, Crianças mais velhas que seguiram a dieta ,-, -, -,-, -, -
2228,agressividade,26,-, ,object-gen, 1 2 3 4 6 7 8, Crianças mais velhas que seguiram a dieta ,-, -, -,-, -, -
2229,pesquisa,1,-, ,agent-gen, -, - ,object-f, -, -,-, -, -
2229,dieta,10,seguir, ,agent-gen,5 6, o fenilcetonúrico ,-, -, -,-, -, -
2230,agitação,21,ter,9,experiencer-gen, 1 2 3 4 6 7, Os adultos que voltam comer proteínas ,-, -, -,-, -, -
2230,concentração,13,-, ,experiencer-gen, 1 2 3 4 6 7, Os adultos que voltam comer proteínas ,-, -, -,-, -, -
2230,memória,17,-, ,experiencer-gen, 1 2 3 4 6 7, Os adultos que voltam comer proteínas ,object-f, -, -,-, -, -
2234,desenvolvimento,16,-, ,agent-creator, 12 13 14, a empresa Micro-Bac ,object-gen, 17 18 19 20 21 22 23, de um sistema de purificação de esgoto ,-, -, -
2234,purificação,21,-, ,agent-gen, -, - ,object-gen, 22 23, de esgoto ,-, -, -
2235,estudo,2,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
2236,teste,2,-, ,agent-gen, -, - ,object-f, -, -,-, -, -
2237,pesquisa,10,-, -,agent-gen, -, -,object-f, -, -,-, -, -
2237,construção,33,-, -,agent-creator, -, -,object-gen, 34 35 36, de casas populares,-, -, -
2238,necessidade,6,-, ,object-gen, -, - ,object-f, 7 8 9 10, de rede de esgotos ,-, -, -
2239,qualificação,12,-, ,object-gen, 32 33, o candidato ,-, -, -,-, -, -
2239,experiência,20,-, ,experiencer-gen, 32 33, o candidato ,object-f, -, -,-, -, -
2239,formação,24,-, ,agent-gen, -, - ,object-gen, 32 33, o candidato ,-, -, -
2239,mercado,36,-, ,object-f, -, - ,-, -, -,-, -, -
2240,recolocação,7,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
2240,interesse,21,de,20,experiencer-gen, -, - ,object-f,18 19, área geral ,-, -, -
2240,qualificação,31,-, ,object-gen, -, - ,-, -, -,-, -, -
2240,descrição,34,-, ,agent-speaker, -, - ,topic, 35 36 37 38 39 40 41 42 43 44 45," de a trajetória de empregos ( empresas , cargos , períodos )",-, -, -
2240,trajetória,37,-, ,agent-gen, -, - ,-, -, -,-, -, -
2240,cargo,43,-, ,object-gen, -, - ,object-f, -, -,-, -, -
2242,contrabando,3,-, ,agent-gen, -, - ,object-gen,4 5, de plutônio,-, -, -
2242,advertência,12,-, ,agent-speaker, -, - ,addressee, -, -,-, -, -
2242,excesso,18,-, ,object-gen, 19 20 21 22 23 24 25 26 27 28, de este material que o fim de a Guerra_Fria criou ,-, -, -,-, -, -
2245,vitória,5,obter,2,agent-gen, 1 3, Houston sua ,object-gen, -, -,-, -, -
2246,vitória,6,conquistar,3,agent-gen, 1 2 4, O Houston_Rockets sua ,object-gen, 28 29 30 31, o Philadelphia 76 ers ,-, -, -
2247,desequilíbrio,9,-, -,object-gen, -, -,-, -, -,-, -, -
2248,rebote,8,-, ,agent-gen, -, - ,-, -, -,-, -, -
2249,vitória,6,ter,3,object-gen, 1 2, O Philadelphia ,object-gen, -, -,-, -, -
2252,garantia,13,-, ,agent-speaker, 14 15 16, de o Estado_de_Direito ,addressee, -, -,message, -, -
2253,ato,22,-, ,agent-gen, 17 18 19, o governo venezuelano ,object-f, -, -,-, -, -
2253,aventura,8,-, ,agent-gen,,  ,-, -, -,-, -, -
2253,injunção,12,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
2255,protesto,30,-, ,agent-gen, -, - ,topic, -, -,-, -, -
2255,sacrifício,19,-, ,agent-gen, 20 21 22, a a população ,-, -, -,-, -, -
2256,tentativa,4,-, ,agent-gen,7, militar ,object-f, 5 6 7, de golpe militar ,-, -, -
2256,golpe,6,-, ,agent-gen,7, militar ,object-gen,1, Pérez,-, -, -
2256,impeachment,16,sofrer,15,object-gen,1, Pérez ,-, -, -,-, -, -
2256,espera,30,a,28,agent-gen,1, Pérez ,object-gen, 31 32, de julgamento ,-, -, -
2256,julgamento,32,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
2256,corrupção,18,-, ,agent-gen,1, Pérez ,-, -, -,-, -, -
2257,dúvida,3,-, ,experiencer-gen, , ,-, -, -,-, -, -
2259,resultado,2,-, ,cause, 3 4 5 6 7, de essa tentativa de metempsicose ,-, -, -,-, -, -
2259,tentativa,5,-, ,agent-gen, -, - ,object-f, 6 7, de metempsicose ,-, -, -
2259,carreira,27,-, ,agent-gen,26, sua ,object-f, -, -,-, -, -
2260,projeto,18,-, ,experiencer-vol, -, - ,object-f, -, -,-, -, -
2260,elevação,21,-, ,agent-gen, 22 23 24 25 26 27 28 29, de o valor real de o salário mínimo,object-gen, -, -,-, -, -
2260,valor,24,-, ,object-gen, 26 27 28 29, de o salário mínimo ,-, -, -,-, -, -
2261,aposentadoria,12,-, ,recipient, -, - ,-, -, -,-, -, -
2262,vitória,4,conseguir, ,agent-gen,1, Mogi_Mirim ,object-gen, -, -,-, -, -
2263,vaga,23,conquistar,21,object-gen, 1 2, O Mogi_Mirim ,object-gen, 24 25 26, em a Copa_Bandeirantes ,-, -, -
2265,procura,12,a,10,agent-gen,, ,object-gen, 13 14 15 16 17, de artigos de segunda mão ,-, -, -
2266,pesquisa,10,-, ,agent-gen, -, - ,object-f, 11 12, de preços ,-, -, -
2266,preço,12,-, ,object-gen, -, - ,object-gen, -, -,-, -, -
2267,diferença,9,, ,object-gen, 1 2 3 4 5, Entre uma loja e outra ,co-object, 1 2 3 4 5, Entre uma loja e outra ,-, -, -
2268,aula,3,-, ,agent-speaker, , ,addressee, -, -,topic, -, -
2269,campanha,9,-, ,agent-gen, -, - ,object-f, 10 11 12, contra a fome ,-, -, -
2269,fome,12,-, ,experiencer-gen, -, - ,-, -, -,-, -, -
2269,racismo,14,-, ,object-gen, -, - ,-, -, -,-, -, -
2269,imigração,16,-, ,agent-gen,17, nordestina ,locative-dest, -, -,-, -, -
2269,aborto,19,-, ,agent-gen, -, - ,-, -, -,-, -, -
2269,corrupção,21,-, ,agent-gen, -, - ,-, -, -,-, -, -
2269,aborto,19,-, ,agent-gen, -, - ,-, -, -,-, -, -
2270,aula,7,-, ,agent-speaker, -, - ,addressee, -, -,topic, -, -
2271,responsabilidade,9,-, ,object-gen,8, sua ,-, -, -,-, -, -
2273,discussão,7,-, ,agent-speaker,1, Fanizzi ,co-agent, -, -,-, -, -
2273,opinião,25,-, ,experiencer-gen,24, suas ,object-f, -, -,-, -, -
2274,aula,3,-, ,agent-speaker, -, - ,addressee, -, -,topic, -, -
2274,opinião,12,-, ,agent-speaker, 13 14, de ele ,message, -, -,-, -, -
2275,discussão,4,-, ,agent-speaker, -, - ,co-agent, -, -,-, -, -
2275,conflito,8,-, ,object-gen, 9 10, de idéias ,co-object, 9 10, de idéias ,-, -, -
2275,idéia,10,-, ,experiencer-gen, -, - ,object-f, -, -,-, -, -
2276,sensibilização,9,-, -,agent-gen, -, -,experiencer-gen, -, -,object-f, 11 12 13, para temas éticos
2277,aridez,6,-, ,object-gen, 7 8 9, de a teoria ,-, -, -,-, -, -
2277,comportamento,24,-, ,object-gen, 25 26 27, de o Itamar ,-, -, -,-, -, -
2278,controle antidoping, 3 4,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
2278,operação,15,em,14,agent-gen, 9 10 11 12, uma « fax_hotline » ,-, -, -,-, -, -
2279,contestação,8,-, ,agent-speaker, -, - ,object-f, -, -,-, -, -
2279,consulta,2,fazer,4,agent-gen, -, - ,object-f, -, -,-, -, -
2280,candidatura,12,consolidar,4,object-gen, 1 2 3 11,O brasileiro João_Havelange sua,object-f, 18 19 20 21 22, como presidente de a Fifa ,-, -, -
2281,oposição,16,apresentar,15,agent-gen, 11 12 13, a entidade européia ,object-gen, 17 18, a Havelange ,-, -, -
2282,possibilidade,12,-, ,object-f, 13 14 15 16, de lançar um candidato ,-, -, -,-, -, -
2282,candidatura,22,-, ,object-gen,21, sua ,object-f, -, -,-, -, -
2284,prevenção,14,-, ,agent-gen, -, - ,object-f, 15 16, de doenças ,-, -, -
2284,doença,16,-, ,object-gen, -, - ,-, -, -,-, -, -
2284,exame,20,-, ,agent-gen, -, - ,patient, 21 22 23 24 25, de trabalhadores expostos a ruídos ,-, -, -
2284,ruído,25,-, ,cause, -, - ,-, -, -,-, -, -
2287,voto,3,receber,1,agent-gen, -, - ,object-gen, , ,-, -, -
2287,resposta,11,-, ,agent-speaker, -, - ,object-f, -, -,-, -, -
2289,contratação,6,-, ,agent-gen, -, - ,object-gen, 7 8 9 10, de o craque argentino ,-, -, -
2290,intenção,13,com,8,experiencer-gen, -, - ,object-f, 14 15, de voto ,-, -, -
2290,voto,15,-, ,agent-gen, -, - ,object-gen, , ,-, -, -
2293,pesquisa,3,-, ,agent-gen,4, Datafolha ,object-f, -, -,-, -, -
2294,plano,13,elaborar,15,experiencer-vol, 16 17 18 19 20 21 22, por a equipe de o ministro Fernando_Henrique_Cardoso ,object-f, -, -,-, -, -
2295,plano,29,-, ,experiencer-vol, -, - ,object-f, -, -,-, -, -
2296,plano,10,-, ,experiencer-vol, -, - ,object-f, -, -,-, -, -
2297,plano,12,-, ,experiencer-vol, -, - ,object-f, -, -,-, -, -
2298,acordo,2,-, ,agent-gen, -, - ,object-f, -, -,co-agent, -, -
2298,projeto,11,-, ,experiencer-gen, -, - ,object-f, -, -,-, -, -
2299,publicação,23,-, ,agent-gen, -, - ,object-gen, 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38," de o parecer aprovado em a Comissão_Mista_de_Orçamento , acolhendo cerca_de R$ 2,5 bilhões em emendas ",-, -, -
2299,parecer,26,-, ,agent-gen, -, - ,-, -, -,-, -, -
2301,acusação,15,sob,13,agent-speaker, -, - ,object-gen, 5 6 7, Halpern e Decaro ,object-f, 16 17 18, de fraude processual 
2301,fraude processual, 17 18,-, ,agent-gen, 5 6 7,  Halpern e Decaro ,-, -, -,-, -, -
2302,perícia,1,fazer,2,agent-gen, 3 4 5, por a PF,object-f, -, -,-, -, -
2302,sobrepreço,12,-, ,object-gen, 16 17 18 19 20 21 22 23 24 25, em importações de Israel para a Unesp ( Universidade_Estadual_Paulista ),-, -, -,-, -, -
2302,importação,17,-, ,agent-taker, 20 21 22 23 24 25, para a Unesp ( Universidade_Estadual_Paulista ),object-gen, 18 19, de Israel ,, -, -
2304,importação,22,-, ,agent-taker, -, - ,object-gen, -, -,-, -, -
2308,chance,9,perder,7,object-gen,5 6, o time ,object-f, 10 11 12 13 14 15 16 17, de garantir antecipadamente a vaga em as quartas-de-final ,-, -, -
2308,vaga,14,garantir,11,object-gen, 5 6, o time,object-f,15 16 17, em as quartas-de-final,-,,
2311,aroma,8,de,7,object-gen,1, Ele,-, -, -,-, -, -
2311,acidez,15,de,7,object-gen,1, Ele,-, -, -,, -, -
2313,aroma,6,ter,5,object-gen, 1 2 3 4, O « Les_Granges » ,-, -, -,-, -, -
2313,sabor,8,ter,5,object-gen, 1 2 3 4, O « Les_Granges » ,-, -, -,-, -, -
2314,segredo,19,-, ,object-gen, 20 21 22 23, de a cozinha japonesa ,-, -, -,-, -, -
2315,problema,5,atravessar,9,experiencer-gen, 7 8, o país ,object-f, -, -,-, -, -
2315,violência,20,-, ,agent-gen, -, - ,patient, -, -,-, -, -
2315,corrupção,14,-, ,agent-gen,15, policial ,-, -, -,-, -, -
2317,apuração,13,-, ,agent-gen, -, - ,object-gen, 17 18 19, de os massacres ,-, -, -
2317,massacre,19,-, ,agent-gen, -, - ,patient, -, -,-, -, -
2318,crime,3,cometer,4,agent-gen, 5 6 7 8 9 10, por representantes de o poder público ,object-gen, -, -,-, -, -
2318,punição,13,-,,agent-gen, -, - ,object-gen, -, -,-,,
2318,ônus,16,recair,17,object-gen, 18 19 20, sobre a corporação ,-, -, -,-, -, -
2320,descrédito,16,cair em, 14 15,object-gen, 11 12 13, o próprio Estado ,experiencer-gen, -, -,-, -, -
2321,declaração,8,-, -,agent-speaker, -, -,addressee, -, -,message, -, -
2323,idéia,18,-, ,experiencer-gen, -, - ,object-f, 19 20 21, de o Mercosul ,-, -, -
2324,comércio,5,-, ,agent-gen, -, - ,co-agent, -, -,-, -, -
2324,comércio,5,-, ,agent-gen, -, - ,co-agent, -, -,-, -, -
2324,imposto,25,-, ,object-gen, -, - ,-, -, -,-, -, -
2324,regime,16,em,15,object-gen,14, produto ,object-f, 17 18 19 20 21 22 23 24 25 26 27, de adequação ( sobre os_quais são mantidos os impostos alfandegários ),-, -, -
2325,passadinha,24,dar,22,agent-gen, 19 20, a turma ,locative-dest,8, Orlando ,-, -, -
2328,análise,23,-, ,agent-gen,18, Bruce_Mendes_Campos ,object-gen, 24 25 26, de o sangue ,-, -, -
2329,suspeita,5,-, ,experiencer-gen, -, - ,object-f, 6 7 8, de a doença ,-, -, -
2329,doença,8,-, ,object-gen,3, pacientes ,-, -, -,-, -, -
2330,contaminação,1,-, -,cause, -, -,object-gen, -, -,-, -, -
2332,viagem,4,-, ,agent-gen, 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27," de pelo_menos parte de os 20 integrantes de o coral  advogados , bancários secretárias , estudantes , aposentados e apenas um padre",locative-dest, -, -,-, -, -
2332,custo,41,-, ,object-f, 42 43 44, de a viagem ,-, -, -,-, -, -
2332,viagem,4,-, ,agent-gen,,,locative-dest, -, -,-, -, -
2332,gravação,52,-, ,agent-creator,,,object-gen, 53 54 55 56, de um disco promocional,-, -, -
2333,doação,3,-, ,agent-giver, -, - ,object-gen, -, -,recipient, -, -
2334,participação,6,-, ,object-gen, 7 8 9, de o coral ,object-f, 10 11 12 13, em o festival belga ,-, -, -
2334,contato,17,entrar em, 15 16,agent-gen, 1 2 3 4 5 6 7 8 9 10 11 12 13, Os interessados em viabilizar a participação de o coral em o festival belga ,object-gen, 18 19 20 21 22 23, com a direção de o coral ,-, -, -
2335,atenção,3,com, ,experiencer-gen, , ,object-f, 4 5 6 7 8, os jogos de a Copa ,-, -, -
2335,jogo,5,-, ,agent-gen, -, - ,co-agent, -, -,-, -, -
2335,conclusão,14,chegar a,11 12,experiencer-gen, -, - ,object-f, -, -,-, -, -
2335,conclusão,14,-,,experiencer-gen, 18 19, de Parreira ,object-f, -, -,-, -, -
2336,arte,5,-, ,agent-creator, 6 7 8 9 10, de alguns de seus jogadores ,-, -, -,-, -, -
2337,imaginação,17,-, ,experiencer-gen, -, - ,-, -, -,-, -, -
2337,horror,22,-, ,experiencer-gen, 23 24, de Parreira ,object-gen, -, -,-, -, -
2337,magia,28,-, ,object-gen, 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44," de um punhado de craques : Romário , Baggio , Stoichkov , Hagi , Brolin ",-, -, -,-, -, -
2338,visitação,4,-, ,agent-gen, -, - ,locative-dest, -, -,-, -, -
2340,auto-avaliação,12,fazer,13,experiencer-gen,14 15 16,por a fábrica,object-gen,,,-,,
